RFID,SERIAL,SIZE,CartType,BORN_DATE
130224214606000213605647,0213605647,96,Recycle,2/24/2013 21:46
130224214454000213605644,0213605644,96,Recycle,2/24/2013 21:46
130224214408000213605648,0213605648,96,Recycle,2/24/2013 21:44
130224214326000213605646,0213605646,96,Recycle,2/24/2013 21:43
130224213507000213605642,0213605642,96,Recycle,2/24/2013 21:35
130224213427000213605635,0213605635,96,Recycle,2/24/2013 21:35
130224213340000213605637,0213605637,96,Recycle,2/24/2013 21:34
130224213244000213605641,0213605641,96,Recycle,2/24/2013 21:33
130224213158000213605634,0213605634,96,Recycle,2/24/2013 21:32
130224213120000213605640,0213605640,96,Recycle,2/24/2013 21:31
130224213021000213605638,0213605638,96,Recycle,2/24/2013 21:31
130224212922000213605636,0213605636,96,Recycle,2/24/2013 21:30
130224212842000213605639,0213605639,96,Recycle,2/24/2013 21:29
130224211941000213605633,0213605633,96,Recycle,2/24/2013 21:20
130224211824000213605632,0213605632,96,Recycle,2/24/2013 21:19
130224211750000213605626,0213605626,96,Recycle,2/24/2013 21:18
130224211656000213605631,0213605631,96,Recycle,2/24/2013 21:17
130224211616000213605623,0213605623,96,Recycle,2/24/2013 21:16
130224211534000213605629,0213605629,96,Recycle,2/24/2013 21:16
130224211414000213605622,0213605622,96,Recycle,2/24/2013 21:15
130224211341000213605615,0213605615,96,Recycle,2/24/2013 21:14
130224211312000213605619,0213605619,96,Recycle,2/24/2013 21:13
130224201628000213605616,0213605616,96,Recycle,2/24/2013 20:16
130224201535000213605618,0213605618,96,Recycle,2/24/2013 20:16
130224201456000213605624,0213605624,96,Recycle,2/24/2013 20:15
130224201424000213605617,0213605617,96,Recycle,2/24/2013 20:14
130224201325000213605630,0213605630,96,Recycle,2/24/2013 20:13
130224201228000213605628,0213605628,96,Recycle,2/24/2013 20:13
130224201128000213605627,0213605627,96,Recycle,2/24/2013 20:12
130224201012000213605621,0213605621,96,Recycle,2/24/2013 20:11
130224200834000213605620,0213605620,96,Recycle,2/24/2013 20:10
130224163125000023605443,0023605443,96,Recycle,2/24/2013 16:31
130224163102000236055612,0236055612,96,Recycle,2/24/2013 16:31
130224162126000213605611,0213605611,96,Recycle,2/24/2013 16:21
130224162053000213605610,0213605610,96,Recycle,2/24/2013 16:21
130224162014000213605609,0213605609,96,Recycle,2/24/2013 16:20
130224161938000213605608,0213605608,96,Recycle,2/24/2013 16:20
130224161900000213605605,0213605605,96,Recycle,2/24/2013 16:19
130224161828000213605606,0213605606,96,Recycle,2/24/2013 16:18
130224161735000213605607,0213605607,96,Recycle,2/24/2013 16:18
130224161659000213605599,0213605599,96,Recycle,2/24/2013 16:17
130224161631000213605604,0213605604,96,Recycle,2/24/2013 16:16
130224160711000213605603,0213605603,96,Recycle,2/24/2013 16:07
130224160620000213605602,0213605602,96,Recycle,2/24/2013 16:07
130224160543000213605591,0213605591,96,Recycle,2/24/2013 16:06
130224160505000213605601,0213605601,96,Recycle,2/24/2013 16:05
130224160432000213605600,0213605600,96,Recycle,2/24/2013 16:05
130224160355000213605598,0213605598,96,Recycle,2/24/2013 16:04
130224160303000213605597,0213605597,96,Recycle,2/24/2013 16:03
130224160230000213605596,0213605596,96,Recycle,2/24/2013 16:03
130224160201000213605595,0213605595,96,Recycle,2/24/2013 16:02
130224155243000213605594,0213605594,96,Recycle,2/24/2013 15:53
130224155208000213605589,0213605589,96,Recycle,2/24/2013 15:52
130224155135000213605593,0213605593,96,Recycle,2/24/2013 15:52
130224155100000213605582,0213605582,96,Recycle,2/24/2013 15:51
130224155025000213605588,0213605588,96,Recycle,2/24/2013 15:50
130224154949000213605592,0213605592,96,Recycle,2/24/2013 15:50
130224154900000213605590,0213605590,96,Recycle,2/24/2013 15:49
130224154827000213605587,0213605587,96,Recycle,2/24/2013 15:48
130224154758000213605586,0213605586,96,Recycle,2/24/2013 15:48
130224153901000213605585,0213605585,96,Recycle,2/24/2013 15:39
130224153827000213605580,0213605580,96,Recycle,2/24/2013 15:38
130224153750000213605584,0213605584,96,Recycle,2/24/2013 15:38
130224153715000213605578,0213605578,96,Recycle,2/24/2013 15:37
130224153641000213605583,0213605583,96,Recycle,2/24/2013 15:37
130224153604000213605581,0213605581,96,Recycle,2/24/2013 15:36
130224153509000213605577,0213605577,96,Recycle,2/24/2013 15:35
130224153427000213605579,0213605579,96,Recycle,2/24/2013 15:34
130224153350000213605576,0213605576,96,Recycle,2/24/2013 15:34
130224152359000213219299,0213219299,96,Recycle,2/24/2013 15:24
130224152337000213219300,0213219300,96,Recycle,2/24/2013 15:23
130224151955000213605575,0213605575,96,Recycle,2/24/2013 15:20
130224151924000213605573,0213605573,96,Recycle,2/24/2013 15:19
130224151853000213605574,0213605574,96,Recycle,2/24/2013 15:19
130224151821000213605571,0213605571,96,Recycle,2/24/2013 15:18
130224151743000213605572,0213605572,96,Recycle,2/24/2013 15:18
130224151707000213605570,0213605570,96,Recycle,2/24/2013 15:17
130224151606000213605568,0213605568,96,Recycle,2/24/2013 15:17
130224151534000213605567,0213605567,96,Recycle,2/24/2013 15:16
130224151445000213605569,0213605569,96,Recycle,2/24/2013 15:15
130224150542000213605564,0213605564,96,Recycle,2/24/2013 15:06
130224150506000213605566,0213605566,96,Recycle,2/24/2013 15:05
130224150434000213605562,0213605562,96,Recycle,2/24/2013 15:05
130224150358000213605565,0213605565,96,Recycle,2/24/2013 15:04
130224150322000213605563,0213605563,96,Recycle,2/24/2013 15:03
130224150249000213605561,0213605561,96,Recycle,2/24/2013 15:03
130224150152000213605559,0213605559,96,Recycle,2/24/2013 15:02
130224150120000213605551,0213605551,96,Recycle,2/24/2013 15:01
130224150052000213605560,0213605560,96,Recycle,2/24/2013 15:01
130224145947000213219114,0213219114,96,Recycle,2/24/2013 15:00
130224145914000213219304,0213219304,96,Recycle,2/24/2013 14:59
130224145839000213219295,0213219295,96,Recycle,2/24/2013 14:59
130224145750000213219303,0213219303,96,Recycle,2/24/2013 14:58
130224145700000213219298,0213219298,96,Recycle,2/24/2013 14:57
130224145612000213219296,0213219296,96,Recycle,2/24/2013 14:56
130224145455000213219302,0213219302,96,Recycle,2/24/2013 14:55
130224145415000213219297,0213219297,96,Recycle,2/24/2013 14:54
130224145338000213219301,0213219301,96,Recycle,2/24/2013 14:54
130224145156000213605555,0213605555,96,Recycle,2/24/2013 14:52
130224145124000213605552,0213605552,96,Recycle,2/24/2013 14:51
130224145052000213605558,0213605558,96,Recycle,2/24/2013 14:51
130224145015000213605556,0213605556,96,Recycle,2/24/2013 14:50
130224144943000213605557,0213605557,96,Recycle,2/24/2013 14:50
130224144911000213605554,0213605554,96,Recycle,2/24/2013 14:49
130224144818000213605546,0213605546,96,Recycle,2/24/2013 14:49
130224144747000213605550,0213605550,96,Recycle,2/24/2013 14:48
130224144720000213605553,0213605553,96,Recycle,2/24/2013 14:47
130224144431000213219290,0213219290,96,Recycle,2/24/2013 14:44
130224144359000213219286,0213219286,96,Recycle,2/24/2013 14:44
130224144253000213219294,0213219294,96,Recycle,2/24/2013 14:43
130224144221000213219291,0213219291,96,Recycle,2/24/2013 14:42
130224144146000213219287,0213219287,96,Recycle,2/24/2013 14:42
130224144058000213219293,0213219293,96,Recycle,2/24/2013 14:41
130224143951000213219292,0213219292,96,Recycle,2/24/2013 14:40
130224143919000213219288,0213219288,96,Recycle,2/24/2013 14:39
130224143841000213219289,0213219289,96,Recycle,2/24/2013 14:39
130224143243000213605549,0213605549,96,Recycle,2/24/2013 14:33
130224143206000213605548,0213605548,96,Recycle,2/24/2013 14:32
130224143136000213605547,0213605547,96,Recycle,2/24/2013 14:32
130224143059000213605545,0213605545,96,Recycle,2/24/2013 14:31
130224143019000213605544,0213605544,96,Recycle,2/24/2013 14:30
130224143010000213219273,0213219273,96,Recycle,2/24/2013 14:30
130224142941000213605543,0213605543,96,Recycle,2/24/2013 14:30
130224142933000213219278,0213219278,96,Recycle,2/24/2013 14:30
130224142855000213605542,0213605542,96,Recycle,2/24/2013 14:29
130224142856000213219274,0213219274,96,Recycle,2/24/2013 14:29
130224142809000213219285,0213219285,96,Recycle,2/24/2013 14:28
130224142817000213605541,0213605541,96,Recycle,2/24/2013 14:28
130224142752000213605540,0213605540,96,Recycle,2/24/2013 14:28
130224142729000213219283,0213219283,96,Recycle,2/24/2013 14:28
130224142655000213219280,0213219280,96,Recycle,2/24/2013 14:27
130224142548000213219284,0213219284,96,Recycle,2/24/2013 14:26
130224142457000213219281,0213219281,96,Recycle,2/24/2013 14:25
130224142419000213219282,0213219282,96,Recycle,2/24/2013 14:24
130224142258000213219279,0213219279,96,Recycle,2/24/2013 14:23
130224142213000213219275,0213219275,96,Recycle,2/24/2013 14:22
130224142134000213219276,0213219276,96,Recycle,2/24/2013 14:22
130224142057000213219277,0213219277,96,Recycle,2/24/2013 14:21
130224142020000213219264,0213219264,96,Recycle,2/24/2013 14:20
130224141936000213219267,0213219267,96,Recycle,2/24/2013 14:20
130224141834000213219271,0213219271,96,Recycle,2/24/2013 14:19
130224141817000213605539,0213605539,96,Recycle,2/24/2013 14:18
130224141743000213219270,0213219270,96,Recycle,2/24/2013 14:18
130224141745000213605536,0213605536,96,Recycle,2/24/2013 14:18
130224141708000213219272,0213219272,96,Recycle,2/24/2013 14:17
130224141653000213605538,0213605538,96,Recycle,2/24/2013 14:17
130224141616000213605537,0213605537,96,Recycle,2/24/2013 14:16
130224141542000213605534,0213605534,96,Recycle,2/24/2013 14:16
130224141505000213605535,0213605535,96,Recycle,2/24/2013 14:15
130224141411000213605533,0213605533,96,Recycle,2/24/2013 14:14
130224141339000213605532,0213605532,96,Recycle,2/24/2013 14:14
130224141316000213605531,0213605531,96,Recycle,2/24/2013 14:13
130224140822000213219263,0213219263,96,Recycle,2/24/2013 14:08
130224140749000213219269,0213219269,96,Recycle,2/24/2013 14:08
130224140716000213219260,0213219260,96,Recycle,2/24/2013 14:07
130224140644000213219262,0213219262,96,Recycle,2/24/2013 14:07
130224140554000213219265,0213219265,96,Recycle,2/24/2013 14:06
130224140503000213219266,0213219266,96,Recycle,2/24/2013 14:05
130224140410000213219261,0213219261,96,Recycle,2/24/2013 14:05
130224140326000213219254,0213219254,96,Recycle,2/24/2013 14:04
130224140246000213219268,0213219268,96,Recycle,2/24/2013 14:03
130224140221000213605530,0213605530,96,Recycle,2/24/2013 14:02
130224140145000213605526,0213605526,96,Recycle,2/24/2013 14:02
130224140111000213605529,0213605529,96,Recycle,2/24/2013 14:01
130224140029000213605524,0213605524,96,Recycle,2/24/2013 14:01
130224135956000213605528,0213605528,96,Recycle,2/24/2013 14:00
130224135925000213605519,0213605519,96,Recycle,2/24/2013 13:59
130224135835000213605527,0213605527,96,Recycle,2/24/2013 13:59
130224135802000213605525,0213605525,96,Recycle,2/24/2013 13:58
130224135737000213605523,0213605523,96,Recycle,2/24/2013 13:57
130224135424000213219247,0213219247,96,Recycle,2/24/2013 13:54
130224135341000213219252,0213219252,96,Recycle,2/24/2013 13:54
130224135308000213219251,0213219251,96,Recycle,2/24/2013 13:53
130224135214000213219253,0213219253,96,Recycle,2/24/2013 13:52
130224135130000213219256,0213219256,96,Recycle,2/24/2013 13:52
130224135053000213219258,0213219258,96,Recycle,2/24/2013 13:51
130224134946000213219255,0213219255,96,Recycle,2/24/2013 13:50
130224134908000213219259,0213219259,96,Recycle,2/24/2013 13:49
130224134848000213605495,0213605495,96,Recycle,2/24/2013 13:49
130224134834000213219257,0213219257,96,Recycle,2/24/2013 13:48
130224134807000213605522,0213605522,96,Recycle,2/24/2013 13:48
130224134725000213605509,0213605509,96,Recycle,2/24/2013 13:47
130224134651000213605521,0213605521,96,Recycle,2/24/2013 13:47
130224134618000213605505,0213605505,96,Recycle,2/24/2013 13:46
130224134547000213605518,0213605518,96,Recycle,2/24/2013 13:46
130224134457000213605516,0213605516,96,Recycle,2/24/2013 13:45
130224134426000213605520,0213605520,96,Recycle,2/24/2013 13:44
130224134400000213605517,0213605517,96,Recycle,2/24/2013 13:44
130224133950000213219248,0213219248,96,Recycle,2/24/2013 13:40
130224133914000213219249,0213219249,96,Recycle,2/24/2013 13:39
130224133841000213219241,0213219241,96,Recycle,2/24/2013 13:39
130224133808000213219242,0213219242,96,Recycle,2/24/2013 13:38
130224133726000213219243,0213219243,96,Recycle,2/24/2013 13:38
130224133649000213219250,0213219250,96,Recycle,2/24/2013 13:37
130224133634000213605507,0213605507,96,Recycle,2/24/2013 13:37
130224133549000213219245,0213219245,96,Recycle,2/24/2013 13:36
130224133549000213605515,0213605515,96,Recycle,2/24/2013 13:36
130224133504000213605510,0213605510,96,Recycle,2/24/2013 13:35
130224133505000213219246,0213219246,96,Recycle,2/24/2013 13:35
130224133434000213605514,0213605514,96,Recycle,2/24/2013 13:35
130224133437000213219244,0213219244,96,Recycle,2/24/2013 13:34
130224133402000213605508,0213605508,96,Recycle,2/24/2013 13:34
130224133328000213605513,0213605513,96,Recycle,2/24/2013 13:34
130224133232000213605502,0213605502,96,Recycle,2/24/2013 13:33
130224133147000213605512,0213605512,96,Recycle,2/24/2013 13:32
130224133121000213605511,0213605511,96,Recycle,2/24/2013 13:31
130224132543000213219237,0213219237,96,Recycle,2/24/2013 13:26
130224132503000213219238,0213219238,96,Recycle,2/24/2013 13:25
130224132428000213219239,0213219239,96,Recycle,2/24/2013 13:25
130224132352000213219240,0213219240,96,Recycle,2/24/2013 13:24
130224132317000213219231,0213219231,96,Recycle,2/24/2013 13:23
130224132236000213219232,0213219232,96,Recycle,2/24/2013 13:23
130224132134000213219234,0213219234,96,Recycle,2/24/2013 13:22
130224132057000213219235,0213219235,96,Recycle,2/24/2013 13:21
130224132021000213219236,0213219236,96,Recycle,2/24/2013 13:20
130224131923000213605496,0213605496,96,Recycle,2/24/2013 13:19
130224131848000213605483,0213605483,96,Recycle,2/24/2013 13:19
130224131809000213605506,0213605506,96,Recycle,2/24/2013 13:18
130224131733000213605503,0213605503,96,Recycle,2/24/2013 13:18
130224131700000213605504,0213605504,96,Recycle,2/24/2013 13:17
130224131629000213605500,0213605500,96,Recycle,2/24/2013 13:16
130224131533000213605501,0213605501,96,Recycle,2/24/2013 13:16
130224131501000213605488,0213605488,96,Recycle,2/24/2013 13:15
130224131437000213605492,0213605492,96,Recycle,2/24/2013 13:14
130224130749000213605499,0213605499,96,Recycle,2/24/2013 13:08
130224130720000213605498,0213605498,96,Recycle,2/24/2013 13:07
130224130611000213605474,0213605474,96,Recycle,2/24/2013 13:07
130224130529000213605497,0213605497,96,Recycle,2/24/2013 13:06
130224130457000213605494,0213605494,96,Recycle,2/24/2013 13:05
130224130453000213219233,0213219233,96,Recycle,2/24/2013 13:05
130224130424000213605482,0213605482,96,Recycle,2/24/2013 13:04
130224130420000213219224,0213219224,96,Recycle,2/24/2013 13:04
130224130344000213219220,0213219220,96,Recycle,2/24/2013 13:04
130224130337000213605493,0213605493,96,Recycle,2/24/2013 13:04
130224130310000213219225,0213219225,96,Recycle,2/24/2013 13:03
130224130303000213605489,0213605489,96,Recycle,2/24/2013 13:03
130224130227000213219227,0213219227,96,Recycle,2/24/2013 13:03
130224130222000213605490,0213605490,96,Recycle,2/24/2013 13:02
130224130151000213219228,0213219228,96,Recycle,2/24/2013 13:02
130224130054000213219229,0213219229,96,Recycle,2/24/2013 13:01
130224130018000213219230,0213219230,96,Recycle,2/24/2013 13:00
130224125946000213219226,0213219226,96,Recycle,2/24/2013 13:00
130224125250000213605491,0213605491,96,Recycle,2/24/2013 12:53
130224125218000213605476,0213605476,96,Recycle,2/24/2013 12:52
130224125143000213605473,0213605473,96,Recycle,2/24/2013 12:52
130224125109000213605487,0213605487,96,Recycle,2/24/2013 12:51
130224125037000213605486,0213605486,96,Recycle,2/24/2013 12:51
130224125015000213219222,0213219222,96,Recycle,2/24/2013 12:50
130224125003000213605485,0213605485,96,Recycle,2/24/2013 12:50
130224124941000213219223,0213219223,96,Recycle,2/24/2013 12:50
130224124911000213605484,0213605484,96,Recycle,2/24/2013 12:49
130224124908000213219219,0213219219,96,Recycle,2/24/2013 12:49
130224124839000213605480,0213605480,96,Recycle,2/24/2013 12:49
130224124833000213219217,0213219217,96,Recycle,2/24/2013 12:49
130224124759000213219214,0213219214,96,Recycle,2/24/2013 12:48
130224124808000213605477,0213605477,96,Recycle,2/24/2013 12:48
130224124719000213219221,0213219221,96,Recycle,2/24/2013 12:47
130224124621000213219215,0213219215,96,Recycle,2/24/2013 12:47
130224124544000213219218,0213219218,96,Recycle,2/24/2013 12:46
130224124523000213219216,0213219216,96,Recycle,2/24/2013 12:45
130224123918000213605458,0213605458,96,Recycle,2/24/2013 12:39
130224123848000213605481,0213605481,96,Recycle,2/24/2013 12:39
130224123818000213605479,0213605479,96,Recycle,2/24/2013 12:38
130224123749000213605478,0213605478,96,Recycle,2/24/2013 12:38
130224123653000213605475,0213605475,96,Recycle,2/24/2013 12:37
130224123401000213605472,0213605472,96,Recycle,2/24/2013 12:36
130224123411000213219213,0213219213,96,Recycle,2/24/2013 12:34
130224123337000213219210,0213219210,96,Recycle,2/24/2013 12:34
130224123301000213219207,0213219207,96,Recycle,2/24/2013 12:33
130224123237000213605459,0213605459,96,Recycle,2/24/2013 12:33
130224123003000213219208,0213219208,96,Recycle,2/24/2013 12:33
130224123131000213605466,0213605466,96,Recycle,2/24/2013 12:32
130224123109000213605467,0213605467,96,Recycle,2/24/2013 12:31
